Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C389,P029,Electronics,274.93,2024-12-15
C077,P018,Books,46.71,2024-11-23
C343,P006,Home & Kitchen,145.28,2024-09-20
C381,P014,Electronics,705.3,2024-09-09
C069,P007,Clothing,110.63,2024-07-31
C339,P046,Health & Beauty,95.79,2025-01-03
C395,P001,Home & Kitchen,121.58,2024-11-13
C008,P016,Grocery,29.39,2024-06-11
C014,P035,Clothing,145.34,2024-05-26
C001,P033,Books,21.5,2024-06-15
C475,P001,Home & Kitchen,121.58,2025-03-15
C273,P017,Home & Kitchen,197.59,2024-07-13
C139,P046,Health & Beauty,95.79,2025-02-17
C469,P023,Home & Kitchen,73.07,2024-06-22
C029,P001,Home & Kitchen,121.58,2024-06-04
C048,P043,Grocery,15.66,2024-11-23
C085,P016,Grocery,29.39,2024-11-30
C093,P039,Clothing,52.46,2024-04-13
C238,P050,Books,42.74,2024-08-11
C489,P042,Grocery,39.25,2024-06-12
C449,P045,Health & Beauty,173.17,2024-10-12
C023,P048,Health & Beauty,156.97,2024-10-03
C248,P003,Health & Beauty,123.96,2024-07-28
C307,P044,Home & Kitchen,78.81,2025-01-11
C057,P019,Health & Beauty,39.38,2024-08-09
C420,P039,Clothing,52.46,2025-01-14
C262,P019,Health & Beauty,39.38,2024-08-19
C071,P006,Home & Kitchen,145.28,2024-07-11
C357,P048,Health & Beauty,156.97,2024-08-10
C169,P033,Books,21.5,2024-04-15
C106,P029,Electronics,274.93,2025-02-07
C285,P012,Grocery,47.66,2024-04-09
C482,P031,Health & Beauty,133.54,2025-02-22
C151,P044,Home & Kitchen,78.81,2024-09-13
C139,P039,Clothing,52.46,2025-01-09
C496,P013,Health & Beauty,96.71,2025-01-27
C042,P043,Grocery,15.66,2025-03-27
C492,P026,Electronics,227.2,2024-07-14
C325,P041,Health & Beauty,60.05,2024-12-04
C366,P024,Clothing,112.22,2025-03-23
C249,P050,Books,42.74,2024-07-28
C256,P011,Clothing,44.35,2025-03-16
C056,P007,Clothing,110.63,2024-10-28
C011,P018,Books,46.71,2025-03-01
C185,P049,Books,17.03,2025-03-07
C340,P031,Health & Beauty,133.54,2025-02-02
C157,P044,Home & Kitchen,78.81,2024-04-30
C004,P024,Clothing,112.22,2024-04-01
C303,P010,Clothing,30.34,2024-06-08
C171,P027,Grocery,47.56,2025-01-26
C127,P031,Health & Beauty,133.54,2025-03-24
C294,P018,Books,46.71,2024-05-23
C311,P014,Electronics,705.3,2024-12-18
C485,P020,Grocery,31.09,2025-03-04
C376,P022,Grocery,36.29,2024-11-29
C004,P004,Home & Kitchen,92.17,2025-02-01
C084,P030,Electronics,830.78,2024-07-28
C430,P017,Home & Kitchen,197.59,2024-04-03
C180,P046,Health & Beauty,95.79,2024-12-14
C425,P013,Health & Beauty,96.71,2024-10-27
C441,P040,Clothing,140.78,2024-07-05
C388,P005,Books,40.32,2025-03-11
C056,P046,Health & Beauty,95.79,2025-01-08
C050,P003,Health & Beauty,123.96,2025-03-06
C206,P006,Home & Kitchen,145.28,2024-09-06
C185,P028,Grocery,24.76,2024-06-24
C241,P047,Books,40.03,2024-10-24
C143,P001,Home & Kitchen,121.58,2024-06-05
C007,P041,Health & Beauty,60.05,2024-04-11
C480,P041,Health & Beauty,60.05,2024-12-10
C086,P032,Grocery,15.89,2024-10-13
C328,P015,Grocery,26.46,2024-10-29
C012,P044,Home & Kitchen,78.81,2024-07-17
C394,P046,Health & Beauty,95.79,2024-12-15
C190,P034,Clothing,131.39,2024-12-06
C248,P016,Grocery,29.39,2024-06-27
C089,P043,Grocery,15.66,2025-03-22
C320,P007,Clothing,110.63,2024-08-25
C497,P030,Electronics,830.78,2025-01-28
C096,P015,Grocery,26.46,2024-10-24
C323,P005,Books,40.32,2024-11-24
C052,P027,Grocery,47.56,2024-12-12
C485,P024,Clothing,112.22,2024-05-16
C049,P015,Grocery,26.46,2024-08-20
C454,P002,Clothing,195.25,2024-09-24
C183,P031,Health & Beauty,133.54,2025-03-07
C385,P010,Clothing,30.34,2025-01-17
C238,P022,Grocery,36.29,2024-07-03
C224,P045,Health & Beauty,173.17,2024-08-18
C337,P046,Health & Beauty,95.79,2025-03-04
C080,P025,Clothing,143.67,2025-01-17
C042,P020,Grocery,31.09,2024-07-26
C335,P039,Clothing,52.46,2024-06-06
C407,P037,Grocery,45.36,2025-03-12
C494,P011,Clothing,44.35,2024-05-03
C434,P039,Clothing,52.46,2024-06-17
C071,P011,Clothing,44.35,2024-08-17
C320,P037,Grocery,45.36,2025-03-28
C391,P018,Books,46.71,2025-02-03
C113,P003,Health & Beauty,123.96,2024-04-09
C092,P034,Clothing,131.39,2025-01-07
C471,P001,Home & Kitchen,121.58,2024-04-29
C428,P031,Health & Beauty,133.54,2024-10-07
C162,P005,Books,40.32,2024-06-14
C433,P046,Health & Beauty,95.79,2024-06-19
C045,P016,Grocery,29.39,2024-04-01
C202,P027,Grocery,47.56,2024-11-13
C196,P007,Clothing,110.63,2024-06-19
C278,P034,Clothing,131.39,2025-01-06
C428,P003,Health & Beauty,123.96,2025-03-15
C308,P001,Home & Kitchen,121.58,2025-03-31
C063,P002,Clothing,195.25,2024-09-13
C042,P024,Clothing,112.22,2025-01-10
C356,P023,Home & Kitchen,73.07,2024-12-06
C013,P021,Health & Beauty,41.17,2024-05-11
C232,P006,Home & Kitchen,145.28,2025-02-04
C093,P005,Books,40.32,2025-02-02
C451,P016,Grocery,29.39,2025-03-21
C383,P006,Home & Kitchen,145.28,2024-10-28
C479,P045,Health & Beauty,173.17,2025-02-08
C215,P043,Grocery,15.66,2024-09-14
C065,P013,Health & Beauty,96.71,2024-11-18
C095,P017,Home & Kitchen,197.59,2025-03-04
C394,P048,Health & Beauty,156.97,2024-11-29
C046,P017,Home & Kitchen,197.59,2025-03-20
C461,P015,Grocery,26.46,2025-02-08
C035,P015,Grocery,26.46,2025-02-19
C054,P014,Electronics,705.3,2024-12-04
C243,P042,Grocery,39.25,2025-01-10
C410,P026,Electronics,227.2,2024-04-16
C433,P042,Grocery,39.25,2024-07-01
C040,P036,Grocery,15.28,2025-01-31
C301,P048,Health & Beauty,156.97,2024-09-01
C042,P048,Health & Beauty,156.97,2024-05-24
C012,P048,Health & Beauty,156.97,2025-01-15
C334,P039,Clothing,52.46,2024-06-23
C353,P015,Grocery,26.46,2024-11-09
C438,P008,Health & Beauty,151.86,2024-05-28
C068,P038,Health & Beauty,30.84,2024-04-13
C110,P045,Health & Beauty,173.17,2024-07-30
C461,P014,Electronics,705.3,2024-11-02
C324,P046,Health & Beauty,95.79,2024-11-01
C291,P017,Home & Kitchen,197.59,2024-06-22
C325,P018,Books,46.71,2024-04-10
C200,P023,Home & Kitchen,73.07,2024-04-23
C330,P018,Books,46.71,2024-10-25
C308,P023,Home & Kitchen,73.07,2024-07-13
C164,P050,Books,42.74,2025-01-10
C229,P004,Home & Kitchen,92.17,2025-03-22
C469,P010,Clothing,30.34,2024-11-07
C175,P048,Health & Beauty,156.97,2024-10-16
C039,P033,Books,21.5,2024-08-16
C269,P033,Books,21.5,2024-04-17
C153,P049,Books,17.03,2025-02-21
C018,P030,Electronics,830.78,2024-04-14
C042,P032,Grocery,15.89,2024-12-02
C300,P044,Home & Kitchen,78.81,2024-10-14
C096,P047,Books,40.03,2025-01-12
C376,P029,Electronics,274.93,2025-02-24
C296,P032,Grocery,15.89,2024-10-07
C495,P038,Health & Beauty,30.84,2024-08-08
C102,P023,Home & Kitchen,73.07,2024-05-21
C249,P027,Grocery,47.56,2025-01-07
C035,P034,Clothing,131.39,2025-02-18
C107,P017,Home & Kitchen,197.59,2024-12-01
C164,P001,Home & Kitchen,121.58,2024-09-18
C028,P040,Clothing,140.78,2024-10-07
C321,P048,Health & Beauty,156.97,2025-01-15
C456,P010,Clothing,30.34,2025-02-12
C137,P022,Grocery,36.29,2024-06-29
C187,P002,Clothing,195.25,2024-11-07
C112,P044,Home & Kitchen,78.81,2025-03-02
C338,P039,Clothing,52.46,2024-06-29
C341,P043,Grocery,15.66,2024-11-02
C383,P007,Clothing,110.63,2025-01-05
C260,P026,Electronics,227.2,2024-10-10
C026,P027,Grocery,47.56,2025-01-28
C437,P044,Home & Kitchen,78.81,2025-03-24
C229,P035,Clothing,145.34,2025-01-23
C043,P015,Grocery,26.46,2025-03-31
C265,P003,Health & Beauty,123.96,2024-11-24
C022,P039,Clothing,52.46,2024-05-12
C441,P029,Electronics,274.93,2024-10-14
C476,P014,Electronics,705.3,2025-02-24
C171,P023,Home & Kitchen,73.07,2024-10-05
C072,P049,Books,17.03,2025-03-22
C496,P035,Clothing,145.34,2024-04-08
C190,P016,Grocery,29.39,2024-05-05
C333,P050,Books,42.74,2024-11-05
C343,P040,Clothing,140.78,2024-10-17
C088,P024,Clothing,112.22,2024-07-01
C097,P024,Clothing,112.22,2025-01-16
C114,P032,Grocery,15.89,2025-01-29
C281,P023,Home & Kitchen,73.07,2024-05-21
C030,P042,Grocery,39.25,2024-04-07
C096,P041,Health & Beauty,60.05,2024-05-27
C028,P016,Grocery,29.39,2024-09-10
C360,P001,Home & Kitchen,121.58,2024-06-17
C280,P009,Health & Beauty,152.28,2025-02-26
C181,P031,Health & Beauty,133.54,2024-06-24
C101,P036,Grocery,15.28,2024-11-25
C040,P036,Grocery,15.28,2024-10-29
C433,P025,Clothing,143.67,2025-01-02
C254,P038,Health & Beauty,30.84,2024-07-29
C285,P015,Grocery,26.46,2024-10-04
C431,P005,Books,40.32,2024-07-14
C282,P048,Health & Beauty,156.97,2024-04-04
C302,P035,Clothing,145.34,2025-03-13
C235,P016,Grocery,29.39,2024-08-05
C382,P006,Home & Kitchen,145.28,2025-02-01
C404,P033,Books,21.5,2024-04-09
C028,P018,Books,46.71,2024-10-08
C133,P003,Health & Beauty,123.96,2024-12-24
C291,P025,Clothing,143.67,2025-01-02
C399,P034,Clothing,131.39,2024-04-15
C001,P038,Health & Beauty,30.84,2024-11-08
C336,P012,Grocery,47.66,2024-04-02
C416,P045,Health & Beauty,173.17,2024-09-14
C340,P035,Clothing,145.34,2024-12-29
C081,P002,Clothing,195.25,2024-04-27
C435,P037,Grocery,45.36,2024-09-26
C357,P003,Health & Beauty,123.96,2024-07-22
C026,P013,Health & Beauty,96.71,2024-05-12
C062,P026,Electronics,227.2,2025-01-04
C377,P018,Books,46.71,2024-07-27
C115,P018,Books,46.71,2025-03-28
C399,P037,Grocery,45.36,2025-01-05
C058,P008,Health & Beauty,151.86,2024-12-30
C290,P034,Clothing,131.39,2024-09-26
C008,P027,Grocery,47.56,2025-03-20
C493,P028,Grocery,24.76,2024-06-13
C346,P017,Home & Kitchen,197.59,2024-07-21
C273,P001,Home & Kitchen,121.58,2024-08-17
C255,P017,Home & Kitchen,197.59,2024-11-14
C160,P030,Electronics,830.78,2024-09-23
C445,P024,Clothing,112.22,2025-01-29
C236,P028,Grocery,24.76,2024-08-14
C297,P025,Clothing,143.67,2024-12-20
C376,P019,Health & Beauty,39.38,2025-03-26
C226,P050,Books,42.74,2024-10-19
C394,P006,Home & Kitchen,145.28,2024-10-26
C492,P007,Clothing,110.63,2024-11-10
C118,P050,Books,42.74,2024-06-08
C491,P018,Books,46.71,2024-11-15
C221,P014,Electronics,705.3,2024-10-09
C132,P030,Electronics,830.78,2025-02-23
C323,P043,Grocery,15.66,2024-12-11
C136,P013,Health & Beauty,96.71,2024-04-06
C356,P009,Health & Beauty,152.28,2024-08-21
C405,P040,Clothing,140.78,2024-11-10
C422,P029,Electronics,274.93,2024-04-01
C371,P023,Home & Kitchen,73.07,2024-08-31
C440,P001,Home & Kitchen,121.58,2024-11-07
C151,P011,Clothing,44.35,2025-01-30
C168,P038,Health & Beauty,30.84,2024-09-02
C085,P004,Home & Kitchen,92.17,2024-12-08
C440,P025,Clothing,143.67,2024-06-23
C460,P037,Grocery,45.36,2024-11-30
C134,P017,Home & Kitchen,197.59,2024-10-16
C195,P022,Grocery,36.29,2024-10-07
C352,P032,Grocery,15.89,2024-04-29
C136,P030,Electronics,830.78,2024-09-05
C456,P022,Grocery,36.29,2024-07-09
C266,P038,Health & Beauty,30.84,2024-05-15
C432,P043,Grocery,15.66,2024-08-23
C041,P017,Home & Kitchen,197.59,2024-04-08
C113,P033,Books,21.5,2024-04-15
C263,P031,Health & Beauty,133.54,2024-09-21
C132,P006,Home & Kitchen,145.28,2024-08-17
C440,P039,Clothing,52.46,2024-04-01
C205,P046,Health & Beauty,95.79,2024-06-24
C380,P037,Grocery,45.36,2024-07-27
C153,P027,Grocery,47.56,2024-11-09
C189,P042,Grocery,39.25,2024-09-04
C261,P042,Grocery,39.25,2024-06-25
C466,P023,Home & Kitchen,73.07,2025-03-17
C371,P048,Health & Beauty,156.97,2024-12-11
C399,P049,Books,17.03,2025-03-16
C412,P038,Health & Beauty,30.84,2024-12-02
C221,P034,Clothing,131.39,2024-06-30
C372,P024,Clothing,112.22,2024-07-21
C265,P035,Clothing,145.34,2025-03-03
C047,P005,Books,40.32,2024-10-09
C049,P031,Health & Beauty,133.54,2024-12-31
C458,P035,Clothing,145.34,2024-10-28
C273,P016,Grocery,29.39,2024-10-12
C497,P028,Grocery,24.76,2025-03-14
C108,P030,Electronics,830.78,2025-01-11
C451,P013,Health & Beauty,96.71,2024-05-06
C387,P029,Electronics,274.93,2024-11-14
C303,P014,Electronics,705.3,2024-05-19
C214,P020,Grocery,31.09,2024-09-14
C218,P027,Grocery,47.56,2024-07-05
C044,P030,Electronics,830.78,2025-02-11
C272,P005,Books,40.32,2025-03-15
C332,P010,Clothing,30.34,2024-04-12
C036,P045,Health & Beauty,173.17,2024-12-18
C223,P029,Electronics,274.93,2025-03-29
C380,P030,Electronics,830.78,2025-02-03
C043,P040,Clothing,140.78,2025-02-16
C020,P039,Clothing,52.46,2024-04-19
C158,P001,Home & Kitchen,121.58,2024-07-24
C096,P002,Clothing,195.25,2024-10-21
C486,P045,Health & Beauty,173.17,2025-01-27
C267,P011,Clothing,44.35,2024-09-05
C047,P034,Clothing,131.39,2024-05-29
C271,P009,Health & Beauty,152.28,2024-09-14
C166,P005,Books,40.32,2024-09-07
C409,P011,Clothing,44.35,2025-02-07
C131,P002,Clothing,195.25,2024-06-11
C009,P042,Grocery,39.25,2024-04-23
C013,P014,Electronics,705.3,2025-03-18
C169,P012,Grocery,47.66,2024-11-20
C393,P015,Grocery,26.46,2024-07-11
C421,P005,Books,40.32,2024-08-08
C109,P043,Grocery,15.66,2024-12-04
C498,P005,Books,40.32,2024-08-11
C269,P009,Health & Beauty,152.28,2024-08-09
C160,P033,Books,21.5,2024-11-29
C452,P011,Clothing,44.35,2024-09-20
C341,P023,Home & Kitchen,73.07,2024-06-13
C486,P004,Home & Kitchen,92.17,2024-09-13
C413,P017,Home & Kitchen,197.59,2024-05-12
C496,P004,Home & Kitchen,92.17,2025-03-14
C199,P023,Home & Kitchen,73.07,2024-12-30
C105,P049,Books,17.03,2024-12-27
C160,P028,Grocery,24.76,2024-10-08
C158,P045,Health & Beauty,173.17,2024-07-29
C297,P025,Clothing,143.67,2024-12-17
C316,P007,Clothing,110.63,2024-05-22
C231,P035,Clothing,145.34,2024-12-26
C011,P038,Health & Beauty,30.84,2024-12-11
C148,P025,Clothing,143.67,2024-07-06
C450,P036,Grocery,15.28,2024-10-14
C435,P036,Grocery,15.28,2025-03-19
C074,P001,Home & Kitchen,121.58,2024-06-11
C091,P001,Home & Kitchen,121.58,2024-09-14
C072,P040,Clothing,140.78,2024-10-31
C239,P047,Books,40.03,2024-04-11
C391,P029,Electronics,274.93,2025-03-02
C191,P015,Grocery,26.46,2024-04-10
C255,P048,Health & Beauty,156.97,2024-05-23
C241,P009,Health & Beauty,152.28,2024-05-23
C361,P008,Health & Beauty,151.86,2025-01-23
C394,P006,Home & Kitchen,145.28,2025-01-10
C282,P037,Grocery,45.36,2025-03-30
C421,P020,Grocery,31.09,2025-03-17
C035,P027,Grocery,47.56,2024-12-13
C482,P026,Electronics,227.2,2024-08-07
C320,P044,Home & Kitchen,78.81,2025-02-19
C391,P005,Books,40.32,2024-08-24
C181,P017,Home & Kitchen,197.59,2024-07-11
C409,P043,Grocery,15.66,2025-01-01
C348,P027,Grocery,47.56,2024-09-26
C200,P037,Grocery,45.36,2024-06-19
C456,P019,Health & Beauty,39.38,2025-01-13
C378,P034,Clothing,131.39,2025-01-02
C355,P022,Grocery,36.29,2024-09-25
C448,P028,Grocery,24.76,2024-07-04
C387,P003,Health & Beauty,123.96,2024-12-13
C383,P033,Books,21.5,2024-04-05
C437,P039,Clothing,52.46,2024-11-13
C159,P027,Grocery,47.56,2025-03-18
C129,P034,Clothing,131.39,2024-09-26
C048,P030,Electronics,830.78,2024-12-20
C232,P021,Health & Beauty,41.17,2025-01-16
C431,P008,Health & Beauty,151.86,2024-11-30
C303,P004,Home & Kitchen,92.17,2025-03-08
C195,P007,Clothing,110.63,2025-02-20
C052,P021,Health & Beauty,41.17,2024-11-20
C429,P019,Health & Beauty,39.38,2024-11-11
C410,P046,Health & Beauty,95.79,2024-08-15
C361,P001,Home & Kitchen,121.58,2024-04-17
C297,P007,Clothing,110.63,2024-06-27
C030,P037,Grocery,45.36,2024-09-26
C041,P006,Home & Kitchen,145.28,2025-03-03
C473,P010,Clothing,30.34,2025-02-28
C010,P038,Health & Beauty,30.84,2025-03-08
C324,P028,Grocery,24.76,2024-11-13
C135,P010,Clothing,30.34,2024-10-20
C244,P004,Home & Kitchen,92.17,2024-06-18
C361,P026,Electronics,227.2,2024-12-20
C399,P039,Clothing,52.46,2024-05-18
C202,P025,Clothing,143.67,2024-10-11
C406,P043,Grocery,15.66,2025-01-16
C255,P015,Grocery,26.46,2024-04-05
C097,P001,Home & Kitchen,121.58,2024-12-24
C271,P013,Health & Beauty,96.71,2025-03-02
C238,P003,Health & Beauty,123.96,2024-09-21
C052,P023,Home & Kitchen,73.07,2025-03-19
C275,P012,Grocery,47.66,2024-11-19
C214,P043,Grocery,15.66,2025-03-09
C016,P023,Home & Kitchen,73.07,2024-08-26
C494,P017,Home & Kitchen,197.59,2024-06-24
C132,P025,Clothing,143.67,2024-08-20
C247,P038,Health & Beauty,30.84,2024-04-14
C065,P030,Electronics,830.78,2024-09-08
C481,P015,Grocery,26.46,2024-04-14
C224,P014,Electronics,705.3,2024-09-05
C053,P049,Books,17.03,2025-02-13
C472,P007,Clothing,110.63,2025-01-09
C394,P039,Clothing,52.46,2025-02-13
C483,P038,Health & Beauty,30.84,2024-11-15
C090,P004,Home & Kitchen,92.17,2024-10-20
C259,P018,Books,46.71,2025-02-16
C295,P009,Health & Beauty,152.28,2024-08-05
C067,P047,Books,40.03,2025-01-06
C316,P038,Health & Beauty,30.84,2024-07-02
C488,P020,Grocery,31.09,2024-07-23
C122,P030,Electronics,830.78,2025-02-22
C333,P036,Grocery,15.28,2025-03-03
C042,P007,Clothing,110.63,2024-10-15
C127,P026,Electronics,227.2,2024-04-18
C235,P027,Grocery,47.56,2024-07-18
C381,P023,Home & Kitchen,73.07,2024-05-31
C014,P027,Grocery,47.56,2025-03-05
C490,P038,Health & Beauty,30.84,2024-10-09
C038,P032,Grocery,15.89,2025-03-05
C475,P050,Books,42.74,2025-01-12
C403,P006,Home & Kitchen,145.28,2024-12-15
C105,P036,Grocery,15.28,2024-08-11
C012,P033,Books,21.5,2024-11-18
C108,P041,Health & Beauty,60.05,2025-03-20
C351,P026,Electronics,227.2,2025-01-01
C362,P041,Health & Beauty,60.05,2025-02-17
C260,P042,Grocery,39.25,2024-09-26
C128,P038,Health & Beauty,30.84,2025-01-04
C019,P041,Health & Beauty,60.05,2024-07-04
C001,P009,Health & Beauty,152.28,2025-01-12
C389,P013,Health & Beauty,96.71,2024-08-24
C043,P043,Grocery,15.66,2024-09-27
C198,P009,Health & Beauty,152.28,2024-12-12
C332,P037,Grocery,45.36,2024-09-03
C238,P047,Books,40.03,2024-05-12
C099,P020,Grocery,31.09,2024-08-04
C021,P045,Health & Beauty,173.17,2024-05-06
C079,P016,Grocery,29.39,2024-05-01
C030,P033,Books,21.5,2024-09-03
C073,P039,Clothing,52.46,2024-04-27
C193,P033,Books,21.5,2024-12-04
C168,P050,Books,42.74,2024-12-14
C352,P020,Grocery,31.09,2024-08-20
C366,P021,Health & Beauty,41.17,2024-12-14
C369,P018,Books,46.71,2024-09-29
C491,P018,Books,46.71,2025-02-15
C238,P012,Grocery,47.66,2024-08-06
C044,P009,Health & Beauty,152.28,2025-02-17
C353,P044,Home & Kitchen,78.81,2024-11-16
C441,P021,Health & Beauty,41.17,2024-04-28
C131,P007,Clothing,110.63,2025-03-27
C149,P010,Clothing,30.34,2024-12-16
C238,P026,Electronics,227.2,2024-09-13
C382,P005,Books,40.32,2024-07-01
C235,P045,Health & Beauty,173.17,2024-06-30
C097,P011,Clothing,44.35,2024-06-02
C228,P009,Health & Beauty,152.28,2024-12-30
C232,P040,Clothing,140.78,2024-06-02
C130,P023,Home & Kitchen,73.07,2024-04-20
C378,P012,Grocery,47.66,2024-11-27
C096,P032,Grocery,15.89,2024-11-05
C030,P034,Clothing,131.39,2025-03-18
C105,P010,Clothing,30.34,2024-06-13
C040,P028,Grocery,24.76,2024-04-11
C296,P043,Grocery,15.66,2025-01-11
C189,P050,Books,42.74,2024-09-28
C209,P019,Health & Beauty,39.38,2025-01-20
C294,P040,Clothing,140.78,2024-05-18
C216,P020,Grocery,31.09,2025-03-17
C091,P023,Home & Kitchen,73.07,2024-07-17
C337,P013,Health & Beauty,96.71,2024-06-08
C398,P029,Electronics,274.93,2024-04-14
C020,P003,Health & Beauty,123.96,2024-09-01
C359,P005,Books,40.32,2025-02-11
C230,P036,Grocery,15.28,2024-04-14
C284,P038,Health & Beauty,30.84,2024-04-17
C258,P003,Health & Beauty,123.96,2024-11-01
C348,P050,Books,42.74,2024-06-19
C220,P005,Books,40.32,2025-03-31
C494,P004,Home & Kitchen,92.17,2025-02-26
C464,P036,Grocery,15.28,2024-10-17
C096,P042,Grocery,39.25,2025-01-12
C410,P016,Grocery,29.39,2024-09-03
C437,P001,Home & Kitchen,121.58,2024-12-23
C159,P044,Home & Kitchen,78.81,2025-01-02
C496,P046,Health & Beauty,95.79,2024-06-21
C146,P017,Home & Kitchen,197.59,2024-10-17
C032,P048,Health & Beauty,156.97,2024-09-30
C244,P025,Clothing,143.67,2024-06-11
C420,P031,Health & Beauty,133.54,2024-09-18
C455,P010,Clothing,30.34,2024-08-03
C261,P029,Electronics,274.93,2024-12-03
C433,P048,Health & Beauty,156.97,2024-12-05
C462,P011,Clothing,44.35,2024-11-03
C262,P026,Electronics,227.2,2024-10-15
C205,P011,Clothing,44.35,2024-11-25
C174,P018,Books,46.71,2024-07-22
C356,P020,Grocery,31.09,2025-01-27
C402,P028,Grocery,24.76,2024-11-16
C012,P046,Health & Beauty,95.79,2024-07-08
C091,P019,Health & Beauty,39.38,2024-03-31
C382,P004,Home & Kitchen,92.17,2024-07-30
C024,P026,Electronics,227.2,2024-12-28
C388,P029,Electronics,274.93,2025-02-17
C377,P026,Electronics,227.2,2024-12-31
C215,P017,Home & Kitchen,197.59,2024-12-13
C144,P037,Grocery,45.36,2025-03-08
C134,P040,Clothing,140.78,2024-06-01
C013,P002,Clothing,195.25,2024-10-20
C266,P039,Clothing,52.46,2024-11-21
C239,P032,Grocery,15.89,2024-06-12
C131,P012,Grocery,47.66,2024-06-11
C483,P006,Home & Kitchen,145.28,2025-01-26
C285,P019,Health & Beauty,39.38,2024-04-10
C044,P049,Books,17.03,2024-04-27
C113,P012,Grocery,47.66,2024-09-28
C238,P032,Grocery,15.89,2025-01-07
C481,P011,Clothing,44.35,2025-02-22
C344,P011,Clothing,44.35,2024-11-16
C421,P043,Grocery,15.66,2025-01-02
C270,P028,Grocery,24.76,2024-07-21
C160,P003,Health & Beauty,123.96,2025-02-20
C326,P032,Grocery,15.89,2024-08-12
C141,P037,Grocery,45.36,2024-06-20
C101,P043,Grocery,15.66,2024-04-17
C037,P035,Clothing,145.34,2025-03-28
C465,P048,Health & Beauty,156.97,2025-03-16
C466,P034,Clothing,131.39,2025-01-07
C222,P018,Books,46.71,2024-05-21
C475,P043,Grocery,15.66,2024-05-29
C317,P046,Health & Beauty,95.79,2024-05-01
C344,P028,Grocery,24.76,2024-09-23
C113,P001,Home & Kitchen,121.58,2024-12-22
C005,P011,Clothing,44.35,2025-02-01
C481,P010,Clothing,30.34,2025-03-18
C184,P003,Health & Beauty,123.96,2024-12-08
C373,P033,Books,21.5,2024-06-21
C366,P022,Grocery,36.29,2024-12-28
C354,P049,Books,17.03,2024-04-30
C195,P042,Grocery,39.25,2024-11-09
C382,P029,Electronics,274.93,2024-05-19
C049,P012,Grocery,47.66,2025-01-23
C394,P042,Grocery,39.25,2024-11-05
C377,P047,Books,40.03,2024-11-01
C370,P013,Health & Beauty,96.71,2024-11-25
C430,P046,Health & Beauty,95.79,2024-12-01
C228,P024,Clothing,112.22,2025-01-06
C113,P028,Grocery,24.76,2024-11-20
C380,P050,Books,42.74,2024-08-28
C014,P015,Grocery,26.46,2024-04-29
C450,P022,Grocery,36.29,2025-02-21
C368,P044,Home & Kitchen,78.81,2024-10-01
C022,P041,Health & Beauty,60.05,2024-11-26
C460,P007,Clothing,110.63,2024-05-22
C078,P005,Books,40.32,2024-08-06
C064,P011,Clothing,44.35,2024-08-17
C323,P001,Home & Kitchen,121.58,2025-03-15
C382,P028,Grocery,24.76,2024-10-10
C025,P033,Books,21.5,2024-05-14
C340,P019,Health & Beauty,39.38,2024-04-08
C374,P047,Books,40.03,2024-09-30
C129,P042,Grocery,39.25,2025-03-30
C112,P003,Health & Beauty,123.96,2024-12-09
C293,P039,Clothing,52.46,2024-06-07
C155,P019,Health & Beauty,39.38,2025-01-11
C456,P030,Electronics,830.78,2024-08-23
C500,P003,Health & Beauty,123.96,2024-07-01
